Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
4/12/2020,ID-KB,Kalimantan Barat,3,0,0,3,10,1,3,6,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.55,1.84,0.00,0.18,10.00%,30.00%,,1.00
4/12/2020,ID-KS,Kalimantan Selatan,5,0,0,5,33,5,3,25,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,1.24,8.20,0.00,1.24,15.15%,9.09%,,0.00
4/12/2020,ID-KT,Kalimantan Tengah,0,0,0,0,20,1,7,12,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0.00,7.78,0.00,0.39,5.00%,35.00%,1.00,1.00
4/12/2020,ID-KI,Kalimantan Timur,0,0,0,0,32,1,6,25,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.00,9.01,0.00,0.28,3.13%,18.75%,1.00,1.00
4/12/2020,ID-KU,Kalimantan Utara,0,0,0,0,16,1,0,15,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0.00,24.68,0.00,1.54,6.25%,0.00%,1.00,0.00
4/12/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,4,1,0,3,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,2.90,0.00,0.72,25.00%,0.00%,0.00,1.00
4/12/2020,ID-KR,Kepulauan Riau,0,1,0,-1,16,5,2,9,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.00,8.29,0.52,2.59,31.25%,12.50%,1.00,1.00
4/12/2020,ID-LA,Lampung,0,0,0,0,19,5,4,10,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.00,2.09,0.00,0.55,26.32%,21.05%,1.00,1.00
4/12/2020,ID-MA,Maluku,8,0,0,8,11,0,0,11,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,4.33,5.96,0.00,0.00,0.00%,0.00%,,1.00
4/12/2020,ID-MU,Maluku Utara,0,0,0,0,2,0,1,1,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,1.53,0.00,0.00,0.00%,50.00%,1.00,1.00
4/12/2020,ID-NB,Nusa Tenggara Barat,9,0,0,9,32,2,2,28,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,1.71,6.07,0.00,0.38,6.25%,6.25%,4.50,0.00
4/12/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,1,0,0,1,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,0.18,0.00,0.00,0.00%,0.00%,1.00,1.00
4/12/2020,ID-PA,Papua,1,0,2,-1,61,4,9,48,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.23,14.05,0.00,0.92,6.56%,14.75%,0.04,1.00
4/12/2020,ID-PB,Papua Barat,0,0,0,0,2,0,0,2,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.00,1.75,0.00,0.00,0.00%,0.00%,1.00,1.00
4/12/2020,ID-RI,Riau,0,0,0,0,15,3,3,9,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,2.47,0.00,0.49,20.00%,20.00%,0.00,1.00
4/12/2020,ID-SR,Sulawesi Barat,0,0,0,0,5,1,1,3,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,3.21,0.00,0.64,20.00%,20.00%,0.00,0.00
4/12/2020,ID-SN,Sulawesi Selatan,45,0,0,45,220,18,24,178,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,4.77,23.34,0.00,1.91,8.18%,10.91%,4.09,0.00
4/12/2020,ID-ST,Sulawesi Tengah,0,0,0,0,19,2,2,15,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,6.43,0.00,0.68,10.53%,10.53%,0.00,1.00
4/12/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,16,1,1,14,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,6.07,0.00,0.38,6.25%,6.25%,0.00,0.00
4/12/2020,ID-SA,Sulawesi Utara,4,0,0,4,15,3,1,11,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,1.51,5.68,0.00,1.14,20.00%,6.67%,,1.00
4/12/2020,ID-SB,Sumatera Barat,13,0,1,12,44,3,6,35,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,2.36,7.97,0.00,0.54,6.82%,13.64%,,1.00
4/12/2020,ID-SS,Sumatera Selatan,0,0,2,-2,17,0,3,14,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0.00,2.07,0.00,0.00,0.00%,17.65%,1.00,1.00
4/12/2020,ID-SU,Sumatera Utara,10,0,0,10,58,8,8,42,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.67,3.90,0.00,0.54,13.79%,13.79%,,0.00
4/13/2020,ID-AC,Aceh,0,0,2,-2,5,0,3,2,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,0.95,0.00,0.00,0.00%,60.00%,1.00,1.00
4/13/2020,ID-BA,Bali,5,0,1,4,77,0,15,62,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,1.19,18.26,0.00,0.00,0.00%,19.48%,2.50,1.00
4/13/2020,ID-BT,Banten,3,1,0,2,202,24,11,167,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.28,18.84,0.09,2.24,11.88%,5.45%,1.50,
4/13/2020,ID-BE,Bengkulu,0,0,0,0,4,1,0,3,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,2.00,0.00,0.50,25.00%,0.00%,1.00,1.00
4/13/2020,ID-JK,DKI Jakarta,141,8,1,132,1699,244,120,1335,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,13.00,156.65,0.74,22.50,14.36%,7.06%,1.15,0.24
4/13/2020,ID-YO,Daerah Istimewa Yogyakarta,16,0,0,16,41,6,18,17,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,4.41,11.29,0.00,1.65,14.63%,43.90%,,1.00
4/13/2020,ID-GO,Gorontalo,0,0,0,0,1,0,0,1,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,0.85,0.00,0.00,0.00%,0.00%,1.00,1.00
4/13/2020,IDN,Indonesia,316,26,21,269,4557,399,380,3778,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.19,17.18,0.10,1.50,8.76%,8.34%,0.79,0.57
4/13/2020,ID-JA,Jambi,0,0,0,0,3,0,0,3,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,0.86,0.00,0.00,0.00%,0.00%,1.00,1.00
4/13/2020,ID-JB,Jawa Barat,71,9,3,59,553,50,24,479,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,1.57,12.24,0.20,1.11,9.04%,4.34%,2.22,2.25
4/13/2020,ID-JT,Jawa Tengah,3,1,0,2,190,30,33,127,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.08,5.22,0.03,0.82,15.79%,17.37%,0.05,
4/13/2020,ID-JI,Jawa Timur,52,2,4,46,389,26,53,310,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,1.28,9.61,0.05,0.64,6.68%,13.62%,0.44,
4/13/2020,ID-KB,Kalimantan Barat,0,0,0,0,10,1,3,6,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,1.84,0.00,0.18,10.00%,30.00%,0.00,1.00
4/13/2020,ID-KS,Kalimantan Selatan,0,0,1,-1,33,5,4,24,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,0.00,8.20,0.00,1.24,15.15%,12.12%,0.00,1.00
4/13/2020,ID-KT,Kalimantan Tengah,1,0,1,0,21,1,8,12,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0.39,8.17,0.00,0.39,4.76%,38.10%,,1.00
4/13/2020,ID-KI,Kalimantan Timur,0,0,0,0,32,1,6,25,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.00,9.01,0.00,0.28,3.13%,18.75%,1.00,1.00
4/13/2020,ID-KU,Kalimantan Utara,0,0,0,0,16,1,0,15,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0.00,24.68,0.00,1.54,6.25%,0.00%,1.00,1.00
4/13/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,4,1,0,3,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,2.90,0.00,0.72,25.00%,0.00%,1.00,1.00
4/13/2020,ID-KR,Kepulauan Riau,0,0,0,0,16,5,2,9,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.00,8.29,0.00,2.59,31.25%,12.50%,1.00,0.00
4/13/2020,ID-LA,Lampung,1,0,0,1,20,5,4,11,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.11,2.20,0.00,0.55,25.00%,20.00%,,1.00
4/13/2020,ID-MA,Maluku,0,0,0,0,11,0,0,11,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,5.96,0.00,0.00,0.00%,0.00%,0.00,1.00
4/13/2020,ID-MU,Maluku Utara,0,0,0,0,2,0,1,1,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,1.53,0.00,0.00,0.00%,50.00%,1.00,1.00
4/13/2020,ID-NB,Nusa Tenggara Barat,3,0,0,3,35,2,2,31,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.57,6.64,0.00,0.38,5.71%,5.71%,0.33,1.00
4/13/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,1,0,0,1,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,0.18,0.00,0.00,0.00%,0.00%,1.00,1.00
4/13/2020,ID-PA,Papua,6,0,0,6,67,4,9,54,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,1.38,15.44,0.00,0.92,5.97%,13.43%,6.00,1.00
